fecha,equipo,temp,cantidad,lat,lon
2015-09-08 00:10:20,861001000767158,32.5,2,10.48830475,-66.6332873666667
2015-09-08 00:15:48,861001000767158,32.4,2,10.48830475,-66.6332873666667
2015-09-08 00:21:15,861001000767158,32.4,2,10.48830475,-66.6332873666667
2015-09-08 00:26:42,861001000767158,32.35,2,10.48830475,-66.6332873666667
2015-09-08 00:32:11,861001000767158,32.3,2,10.48830475,-66.6332873666667
2015-09-08 00:37:36,861001000767158,32.25,2,10.48830475,-66.6332873666667
2015-09-08 00:43:05,861001000767158,32.15,2,10.48830475,-66.6332873666667
2015-09-08 00:48:33,861001000767158,32.1,2,10.48830475,-66.6332873666667
2015-09-08 00:53:45,861001000767158,32.05,2,10.48830475,-66.6332873666667
2015-09-08 00:59:13,861001000767158,32,2,10.48830475,-66.6332873666667
2015-09-08 01:04:40,861001000767158,31.95,2,10.48830475,-66.6332873666667
2015-09-08 01:10:12,861001000767158,31.8,2,10.48830475,-66.6332873666667
2015-09-08 01:15:40,861001000767158,31.8,2,10.48830475,-66.6332873666667
2015-09-08 01:21:07,861001000767158,31.75,2,10.48830475,-66.6332873666667
2015-09-08 01:26:33,861001000767158,31.65,2,10.48830475,-66.6332873666667
2015-09-08 01:31:44,861001000767158,31.6,2,10.48830475,-66.6332873666667
2015-09-08 01:37:12,861001000767158,31.55,2,10.48830475,-66.6332873666667
2015-09-08 01:42:40,861001000767158,31.55,2,10.48830475,-66.6332873666667
2015-09-08 01:48:09,861001000767158,31.5,2,10.48830475,-66.6332873666667
2015-09-08 01:53:37,861001000767158,31.45,2,10.48830475,-66.6332873666667
2015-09-08 01:59:03,861001000767158,31.35,2,10.48830475,-66.6332873666667
2015-09-08 02:04:32,861001000767158,31.35,2,10.48830475,-66.6332873666667
2015-09-08 02:09:43,861001000767158,31.25,2,10.48830475,-66.6332873666667
2015-09-08 02:15:10,861001000767158,31.2,2,10.48830475,-66.6332873666667
2015-09-08 02:20:39,861001000767158,31.15,2,10.48830475,-66.6332873666667
2015-09-08 02:26:05,861001000767158,31.15,2,10.48830475,-66.6332873666667
2015-09-08 02:31:29,861001000767158,31.05,2,10.48830475,-66.6332873666667
2015-09-08 02:36:55,861001000767158,31.05,2,10.48830475,-66.6332873666667
2015-09-08 02:42:21,861001000767158,31,2,10.48830475,-66.6332873666667
2015-09-08 02:47:49,861001000767158,30.9,2,10.48830475,-66.6332873666667
2015-09-08 02:53:17,861001000767158,30.9,2,10.48830475,-66.6332873666667
2015-09-08 02:58:43,861001000767158,30.8,2,10.48830475,-66.6332873666667
2015-09-08 03:04:09,861001000767158,30.75,2,10.48830475,-66.6332873666667
2015-09-08 03:09:33,861001000767158,30.7,2,10.48830475,-66.6332873666667
2015-09-08 03:15:00,861001000767158,30.7,2,10.48830475,-66.6332873666667
2015-09-08 03:20:27,861001000767158,30.6,2,10.48830475,-66.6332873666667
2015-09-08 03:25:53,861001000767158,30.1,1,10.48830475,-66.6332873666667
2015-09-08 03:31:18,861001000767158,30.5,2,10.48830475,-66.6332873666667
2015-09-08 03:36:44,861001000767158,30.45,2,10.48830475,-66.6332873666667
2015-09-08 03:42:10,861001000767158,30.45,2,10.48830475,-66.6332873666667
2015-09-08 03:47:34,861001000767158,30.4,2,10.48830475,-66.6332873666667
2015-09-08 03:53:00,861001000767158,30.35,2,10.48830475,-66.6332873666667
2015-09-08 03:58:26,861001000767158,30.3,2,10.48830475,-66.6332873666667
2015-09-08 04:03:52,861001000767158,30.25,2,10.48830475,-66.6332873666667
2015-09-08 04:09:16,861001000767158,30.2,2,10.48830475,-66.6332873666667
2015-09-08 04:14:45,861001000767158,30.15,2,10.48830475,-66.6332873666667
2015-09-08 04:20:09,861001000767158,30.15,2,10.48830475,-66.6332873666667
2015-09-08 04:25:35,861001000767158,30.1,2,10.48830475,-66.6332873666667
2015-09-08 04:31:00,861001000767158,30,2,10.48830475,-66.6332873666667
2015-09-08 04:36:27,861001000767158,29.95,2,10.48830475,-66.6332873666667
2015-09-08 04:41:51,861001000767158,29.95,2,10.48830475,-66.6332873666667
2015-09-08 04:47:16,861001000767158,29.85,2,10.48830475,-66.6332873666667
2015-09-08 04:52:42,861001000767158,29.8,2,10.48830475,-66.6332873666667
2015-09-08 04:58:07,861001000767158,29.8,2,10.48830475,-66.6332873666667
2015-09-08 05:03:32,861001000767158,29.75,2,10.48830475,-66.6332873666667
2015-09-08 05:08:56,861001000767158,29.65,2,10.48830475,-66.6332873666667
2015-09-08 05:14:20,861001000767158,29.65,2,10.48830475,-66.6332873666667
2015-09-08 05:19:44,861001000767158,29.6,2,10.48830475,-66.6332873666667
2015-09-08 05:25:25,861001000767158,29.55,2,10.48830475,-66.6332873666667
2015-09-08 05:30:49,861001000767158,29.45,2,10.48830475,-66.6332873666667
2015-09-08 05:36:14,861001000767158,29.45,2,10.48830475,-66.6332873666667
2015-09-08 05:41:38,861001000767158,29.35,2,10.48830475,-66.6332873666667
2015-09-08 05:47:02,861001000767158,29.35,2,10.48830475,-66.6332873666667
2015-09-08 05:52:26,861001000767158,29.3,2,10.48830475,-66.6332873666667
2015-09-08 05:57:49,861001000767158,29.25,2,10.48830475,-66.6332873666667
2015-09-08 06:03:15,861001000767158,29.2,2,10.48830475,-66.6332873666667
2015-09-08 06:08:40,861001000767158,29.15,2,10.48830475,-66.6332873666667
2015-09-08 06:08:56,861001000767158,29.15,2,10.48830475,-66.6332873666667
2015-09-08 06:19:13,861001000767158,29.1,2,10.48830475,-66.6332873666667
2015-09-08 06:24:53,861001000767158,29,2,10.48830475,-66.6332873666667
2015-09-08 06:30:17,861001000767158,28.95,2,10.48830475,-66.6332873666667
2015-09-08 06:35:41,861001000767158,28.95,2,10.48830475,-66.6332873666667
2015-09-08 06:41:04,861001000767158,28.9,2,10.48830475,-66.6332873666667
2015-09-08 06:46:28,861001000767158,28.85,2,10.48830475,-66.6332873666667
2015-09-08 06:51:52,861001000767158,28.8,2,10.48830475,-66.6332873666667
2015-09-08 06:57:18,861001000767158,28.75,2,10.48830475,-66.6332873666667
2015-09-08 07:02:58,861001000767158,28.7,2,10.48830475,-66.6332873666667
2015-09-08 07:08:22,861001000767158,28.65,2,10.48830475,-66.6332873666667
2015-09-08 07:13:46,861001000767158,28.65,2,10.48830475,-66.6332873666667
2015-09-08 07:19:11,861001000767158,28.65,2,10.48830475,-66.6332873666667
2015-09-08 07:24:35,861001000767158,28.55,2,10.48830475,-66.6332873666667
2015-09-08 07:29:59,861001000767158,28.5,2,10.48830475,-66.6332873666667
2015-09-08 07:35:23,861001000767158,28.45,2,10.48830475,-66.6332873666667
2015-09-08 07:46:26,861001000767158,28.4,2,10.48830475,-66.6332873666667
2015-09-08 07:51:51,861001000767158,28.35,2,10.48830475,-66.6332873666667
2015-09-08 07:57:15,861001000767158,28.3,2,10.48830475,-66.6332873666667
2015-09-08 08:02:39,861001000767158,28.25,2,10.48830475,-66.6332873666667
2015-09-08 08:08:03,861001000767158,28.25,2,10.48830475,-66.6332873666667
2015-09-08 08:13:26,861001000767158,28.15,2,10.48830475,-66.6332873666667
2015-09-08 08:18:50,861001000767158,28.15,2,10.48830475,-66.6332873666667
2015-09-08 08:24:30,861001000767158,28.15,2,10.48830475,-66.6332873666667
2015-09-08 08:29:54,861001000767158,28.05,2,10.48830475,-66.6332873666667
2015-09-08 08:35:18,861001000767158,28,2,10.48830475,-66.6332873666667
2015-09-08 08:40:41,861001000767158,27.95,2,10.48830475,-66.6332873666667
2015-09-08 08:46:04,861001000767158,27.95,2,10.48830475,-66.6332873666667
2015-09-08 08:51:28,861001000767158,27.9,2,10.48830475,-66.6332873666667
2015-09-08 08:56:53,861001000767158,27.85,2,10.48830475,-66.6332873666667
2015-09-08 09:02:33,861001000767158,27.8,2,10.48830475,-66.6332873666667
2015-09-08 09:07:57,861001000767158,27.8,2,10.48830475,-66.6332873666667
2015-09-08 09:13:21,861001000767158,27.75,2,10.48830475,-66.6332873666667
2015-09-08 09:18:45,861001000767158,27.7,2,10.48830475,-66.6332873666667
2015-09-08 09:24:08,861001000767158,27.65,2,10.48830475,-66.6332873666667
2015-09-08 09:29:32,861001000767158,27.6,2,10.48830475,-66.6332873666667
2015-09-08 09:34:56,861001000767158,27.6,2,10.48830475,-66.6332873666667
2015-09-08 09:40:37,861001000767158,27.5,2,10.48830475,-66.6332873666667
2015-09-08 09:46:00,861001000767158,27.45,2,10.48830475,-66.6332873666667
2015-09-08 09:51:24,861001000767158,27.45,2,10.48830475,-66.6332873666667
2015-09-08 09:56:48,861001000767158,27.4,2,10.48830475,-66.6332873666667
2015-09-08 10:02:12,861001000767158,27.3,2,10.48830475,-66.6332873666667
2015-09-08 10:07:36,861001000767158,27.3,2,10.48830475,-66.6332873666667
2015-09-08 10:12:59,861001000767158,27.3,2,10.48830475,-66.6332873666667
2015-09-08 10:18:40,861001000767158,27.25,2,10.48830475,-66.6332873666667
2015-09-08 10:24:04,861001000767158,27.2,2,10.48830475,-66.6332873666667
2015-09-08 10:29:27,861001000767158,27.15,2,10.48830475,-66.6332873666667
2015-09-08 10:34:51,861001000767158,27.1,2,10.48830475,-66.6332873666667
2015-09-08 10:40:15,861001000767158,27.1,2,10.48830475,-66.6332873666667
2015-09-08 10:45:41,861001000767158,27,2,10.48830475,-66.6332873666667
2015-09-08 10:51:06,861001000767158,27,2,10.48830475,-66.6332873666667
2015-09-08 10:56:30,861001000767158,26.95,2,10.48830475,-66.6332873666667
2015-09-08 11:01:57,861001000767158,26.9,2,10.48830475,-66.6332873666667
2015-09-08 11:07:22,861001000767158,26.9,2,10.48830475,-66.6332873666667
2015-09-08 11:12:46,861001000767158,26.8,2,10.48830475,-66.6332873666667
2015-09-08 11:18:12,861001000767158,26.8,2,10.48830475,-66.6332873666667
2015-09-08 11:23:37,861001000767158,26.8,2,10.48830475,-66.6332873666667
2015-09-08 11:29:05,861001000767158,26.8,2,10.48830475,-66.6332873666667
2015-09-08 11:34:33,861001000767158,26.7,2,10.48830475,-66.6332873666667
2015-09-08 11:40:00,861001000767158,26.7,2,10.48830475,-66.6332873666667
2015-09-08 11:45:24,861001000767158,26.65,2,10.48830475,-66.6332873666667
2015-09-08 11:56:13,861001000767158,26.65,2,10.48830475,-66.6332873666667
2015-09-08 12:01:54,861001000767158,26.65,2,10.48830475,-66.6332873666667
2015-09-08 12:07:19,861001000767158,26.6,2,10.48830475,-66.6332873666667
2015-09-08 12:12:43,861001000767158,26.6,2,10.48830475,-66.6332873666667
2015-09-08 12:18:08,861001000767158,26.6,2,10.48830475,-66.6332873666667
2015-09-08 12:23:32,861001000767158,26.65,2,10.48830475,-66.6332873666667
2015-09-08 12:28:56,861001000767158,26.65,2,10.48830475,-66.6332873666667
2015-09-08 12:34:20,861001000767158,26.65,2,10.48830475,-66.6332873666667
2015-09-08 12:39:46,861001000767158,26.7,2,10.48830475,-66.6332873666667
2015-09-08 12:45:11,861001000767158,26.75,2,10.48830475,-66.6332873666667
2015-09-08 12:50:36,861001000767158,26.75,2,10.48830475,-66.6332873666667
2015-09-08 12:56:02,861001000767158,26.8,2,10.48830475,-66.6332873666667
2015-09-08 13:01:27,861001000767158,26.85,2,10.48830475,-66.6332873666667
2015-09-08 13:06:53,861001000767158,26.85,2,10.48830475,-66.6332873666667
2015-09-08 13:12:20,861001000767158,26.95,2,10.48830475,-66.6332873666667
2015-09-08 13:17:49,861001000767158,27.05,2,10.48830475,-66.6332873666667
2015-09-08 13:23:16,861001000767158,27.15,2,10.48830475,-66.6332873666667
2015-09-08 13:28:44,861001000767158,27.25,2,10.48830475,-66.6332873666667
2015-09-08 13:34:12,861001000767158,27.35,2,10.48830475,-66.6332873666667
2015-09-08 13:39:37,861001000767158,27.35,2,10.48830475,-66.6332873666667
2015-09-08 13:44:49,861001000767158,27.5,2,10.48830475,-66.6332873666667
2015-09-08 13:50:29,861001000767158,27.55,2,10.48830475,-66.6332873666667
2015-09-08 13:55:40,861001000767158,27.65,2,10.48830475,-66.6332873666667
2015-09-08 14:01:06,861001000767158,27.8,2,10.48830475,-66.6332873666667
2015-09-08 14:06:47,861001000767158,27.85,2,10.48830475,-66.6332873666667
2015-09-08 14:12:11,861001000767158,28,2,10.48830475,-66.6332873666667
2015-09-08 14:17:36,861001000767158,28.05,2,10.48830475,-66.6332873666667
2015-09-08 14:23:03,861001000767158,28.2,2,10.48830475,-66.6332873666667
2015-09-08 14:28:28,861001000767158,28.3,2,10.48830475,-66.6332873666667
2015-09-08 14:33:55,861001000767158,28.35,2,10.48830475,-66.6332873666667
2015-09-08 14:39:06,861001000767158,28.45,2,10.48830475,-66.6332873666667
2015-09-08 14:44:34,861001000767158,28.55,2,10.48830475,-66.6332873666667
2015-09-08 14:50:01,861001000767158,28.55,2,10.48830475,-66.6332873666667
2015-09-08 14:55:28,861001000767158,28.7,2,10.48830475,-66.6332873666667
2015-09-08 15:00:52,861001000767158,28.75,2,10.48830475,-66.6332873666667
2015-09-08 15:06:18,861001000767158,28.8,2,10.48830475,-66.6332873666667
2015-09-08 15:11:44,861001000767158,28.85,2,10.48830475,-66.6332873666667
2015-09-08 15:17:11,861001000767158,28.9,2,10.48830475,-66.6332873666667
2015-09-08 15:22:39,861001000767158,29,2,10.48830475,-66.6332873666667
2015-09-08 15:28:06,861001000767158,29.1,2,10.48830475,-66.6332873666667
2015-09-08 15:33:32,861001000767158,29.2,2,10.48830475,-66.6332873666667
2015-09-08 15:38:59,861001000767158,29.25,2,10.48830475,-66.6332873666667
2015-09-08 15:44:26,861001000767158,29.3,2,10.48830475,-66.6332873666667
2015-09-08 15:49:38,861001000767158,29.4,2,10.48830475,-66.6332873666667
2015-09-08 15:55:06,861001000767158,29.5,2,10.48830475,-66.6332873666667
2015-09-08 16:00:33,861001000767158,29.55,2,10.48830475,-66.6332873666667
2015-09-08 16:06:00,861001000767158,29.65,2,10.48830475,-66.6332873666667
2015-09-08 16:11:26,861001000767158,29.75,2,10.48830475,-66.6332873666667
2015-09-08 16:17:16,861001000767158,29.85,2,10.48830475,-66.6332873666667
2015-09-08 16:22:43,861001000767158,29.95,2,10.48830475,-66.6332873666667
2015-09-08 16:28:07,861001000767158,30.1,2,10.48830475,-66.6332873666667
2015-09-08 16:33:35,861001000767158,30.2,2,10.48830475,-66.6332873666667
2015-09-08 16:38:48,861001000767158,30.3,2,10.48830475,-66.6332873666667
2015-09-08 16:44:15,861001000767158,30.4,2,10.48830475,-66.6332873666667
2015-09-08 16:49:44,861001000767158,30.55,2,10.48830475,-66.6332873666667
2015-09-08 16:55:11,861001000767158,30.65,2,10.48830475,-66.6332873666667
2015-09-08 17:00:39,861001000767158,30.75,2,10.48830475,-66.6332873666667
2015-09-08 17:06:07,861001000767158,30.8,2,10.48830475,-66.6332873666667
2015-09-08 17:11:32,861001000767158,30.95,2,10.48830475,-66.6332873666667
2015-09-08 17:17:00,861001000767158,31.1,2,10.48830475,-66.6332873666667
2015-09-08 17:22:28,861001000767158,31.15,2,10.48830475,-66.6332873666667
2015-09-08 17:27:39,861001000767158,31.3,2,10.48830475,-66.6332873666667
2015-09-08 17:33:04,861001000767158,31.35,2,10.48830475,-66.6332873666667
2015-09-08 17:38:32,861001000767158,31.45,2,10.48830475,-66.6332873666667
2015-09-08 17:43:59,861001000767158,31.65,2,10.48830475,-66.6332873666667
2015-09-08 17:49:25,861001000767158,31.7,2,10.48830475,-66.6332873666667
2015-09-08 17:54:50,861001000767158,31.75,2,10.48830475,-66.6332873666667
2015-09-08 18:00:15,861001000767158,31.9,2,10.48830475,-66.6332873666667
2015-09-08 18:05:43,861001000767158,32,2,10.48830475,-66.6332873666667
2015-09-08 18:11:10,861001000767158,32.1,2,10.48830475,-66.6332873666667
2015-09-08 18:16:39,861001000767158,32.2,2,10.48830475,-66.6332873666667
2015-09-08 18:22:06,861001000767158,32.3,2,10.48830475,-66.6332873666667
2015-09-08 18:27:33,861001000767158,32.4,2,10.48830475,-66.6332873666667
2015-09-08 18:32:44,861001000767158,32.5,2,10.48830475,-66.6332873666667
2015-09-08 18:38:12,861001000767158,32.55,2,10.48830475,-66.6332873666667
2015-09-08 18:43:40,861001000767158,32.65,2,10.48830475,-66.6332873666667
2015-09-08 18:49:07,861001000767158,32.75,2,10.48830475,-66.6332873666667
2015-09-08 18:54:34,861001000767158,32.8,2,10.48830475,-66.6332873666667
2015-09-08 19:00:01,861001000767158,32.95,2,10.48830475,-66.6332873666667
2015-09-08 19:05:28,861001000767158,33,2,10.48830475,-66.6332873666667
2015-09-08 19:10:54,861001000767158,33.05,2,10.48830475,-66.6332873666667
2015-09-08 19:16:22,861001000767158,33.2,2,10.48830475,-66.6332873666667
2015-09-08 19:21:48,861001000767158,33.25,2,10.48830475,-66.6332873666667
2015-09-08 19:26:59,861001000767158,33.4,2,10.48830475,-66.6332873666667
2015-09-08 19:32:40,861001000767158,33.5,2,10.48830475,-66.6332873666667
2015-09-08 19:37:50,861001000767158,33.5,2,10.48830475,-66.6332873666667
2015-09-08 19:43:18,861001000767158,33.65,2,10.48830475,-66.6332873666667
2015-09-08 19:48:46,861001000767158,33.65,2,10.48830475,-66.6332873666667
2015-09-08 19:54:12,861001000767158,33.45,2,10.48830475,-66.6332873666667
2015-09-08 19:59:40,861001000767158,32.3,2,10.48830475,-66.6332873666667
2015-09-08 20:05:08,861001000767158,32.8,2,10.48830475,-66.6332873666667
2015-09-08 20:10:32,861001000767158,33.3,2,10.48830475,-66.6332873666667
2015-09-08 20:15:50,861001000767158,33.4,2,10.48830475,-66.6332873666667
2015-09-08 20:21:18,861001000767158,33.35,2,10.4882093,-66.6373600666667
2015-09-08 20:26:43,861001000767158,33.3,2,10.4880955333333,-66.6375866333333
2015-09-08 20:32:11,861001000767158,33.4,2,10.4880955333333,-66.6375866333333
2015-09-08 20:37:45,861001000767158,33.4,2,10.4880955333333,-66.6375866333333
2015-09-08 20:43:11,861001000767158,33.45,2,10.4880955333333,-66.6375866333333
2015-09-08 20:48:35,861001000767158,33.45,2,10.4880955333333,-66.6375866333333
2015-09-08 20:54:02,861001000767158,33.45,2,10.4880955333333,-66.6375866333333
2015-09-08 20:59:17,861001000767158,33.15,2,10.4880955333333,-66.6375866333333
2015-09-08 21:04:42,861001000767158,26.55,2,10.4880955333333,-66.6375866333333
2015-09-08 21:10:07,861001000767158,22.6,2,10.4880955333333,-66.6375866333333
2015-09-08 21:15:47,861001000767158,19.3,2,10.4880955333333,-66.6375866333333
2015-09-08 21:21:11,861001000767158,18.95,2,10.4880955333333,-66.6375866333333
2015-09-08 21:26:34,861001000767158,17.55,2,10.4880955333333,-66.6375866333333
2015-09-08 21:31:58,861001000767158,16.9,2,10.4880955333333,-66.6375866333333
2015-09-08 21:37:23,861001000767158,16,2,10.4880955333333,-66.6375866333333
2015-09-08 21:42:47,861001000767158,15.85,2,10.4880955333333,-66.6375866333333
2015-09-08 21:48:11,861001000767158,15.25,2,10.4880955333333,-66.6375866333333
2015-09-08 21:53:36,861001000767158,14.6,2,10.4880955333333,-66.6375866333333
